date,open,high,low,close,volume,amount
2022-04-28,10.98222124999998,11.02615013499998,10.927364999999982,10.971249999999982,1690000.0,18541412.49999997
2022-04-29,11.032999999999982,11.077131999999981,10.955999999999982,10.999999999999982,1720000.0,18919999.99999997
2022-05-02,10.656449999999982,10.752839999999981,10.613824199999982,10.709999999999981,1750000.0,18742499.999999966
2022-05-03,10.706533749999982,10.781704999999981,10.663707614999982,10.738749999999982,1780000.0,19114974.999999966
2022-05-04,10.75673249999998,10.81056999999998,10.71370556999998,10.76749999999998,1810000.0,19489174.999999966
2022-05-05,10.80704624999998,10.85027443499998,10.753064999999982,10.796249999999981,1840000.0,19865099.999999966
2022-05-06,10.85747499999998,10.90090489999998,10.781699999999981,10.824999999999982,1870000.0,20242749.999999966
2022-05-09,10.79948124999998,10.89716499999998,10.75628332499998,10.85374999999998,1000000.0,10853749.99999998
2022-05-10,10.849852499999981,10.926029999999981,10.806453089999982,10.88249999999998,1030000.0,11208974.99999998
2022-05-11,10.90033874999998,10.95489499999998,10.85673739499998,10.91124999999998,1060000.0,11565924.999999978
2022-05-12,10.950939999999978,10.994743759999977,10.89623999999998,10.93999999999998,1090000.0,11924599.999999978
2022-05-13,11.001656249999979,11.045662874999978,10.92487499999998,10.96874999999998,1120000.0,12284999.999999978
2022-05-16,10.94251249999998,11.041489999999978,10.89874244999998,10.99749999999998,1150000.0,12647124.999999976
2022-05-17,10.99317124999998,11.07035499999998,10.94919856499998,11.02624999999998,1180000.0,13010974.999999976
2022-05-18,11.043944999999978,11.099219999999978,10.999769219999978,11.054999999999978,1210000.0,13376549.999999974
2022-05-19,11.094833749999978,11.139213084999978,11.039414999999979,11.083749999999979,1240000.0,13743849.999999974
2022-05-20,11.145837499999978,11.190420849999978,11.06804999999998,11.11249999999998,1270000.0,14112874.999999974
2022-05-23,11.085543749999978,11.185814999999979,11.041201574999977,11.141249999999978,1300000.0,14483624.999999972
2022-05-24,11.136489999999979,11.214679999999978,11.091944039999978,11.169999999999979,1330000.0,14856099.999999972
2022-05-25,10.869119999999977,10.923519999999977,10.825643519999977,10.879999999999978,1360000.0,14796799.99999997
2022-05-26,10.919658749999977,10.963337384999976,10.865114999999978,10.908749999999978,1390000.0,15163162.49999997
2022-05-27,10.970312499999975,11.014193749999976,10.893749999999978,10.937499999999977,1420000.0,15531249.999999966
2022-05-30,10.911418749999978,11.010114999999978,10.867773074999977,10.966249999999977,1450000.0,15901062.499999966
2022-05-31,10.962014999999978,11.038979999999977,10.918166939999978,10.994999999999978,1480000.0,16272599.999999966
2022-06-01,11.012726249999977,11.067844999999977,10.968675344999976,11.023749999999977,1510000.0,16645862.499999965
2022-06-02,11.063552499999975,11.107806709999975,11.008289999999977,11.052499999999977,1540000.0,17020849.999999966
2022-06-03,11.114493749999975,11.158951724999975,11.036924999999975,11.081249999999976,1570000.0,17397562.499999963
2022-06-06,11.054449999999976,11.154439999999976,11.010232199999976,11.109999999999976,1600000.0,17775999.999999963
2022-06-07,11.105333749999977,11.183304999999978,11.060912414999978,11.138749999999977,1630000.0,18156162.499999963
2022-06-08,11.156332499999976,11.212169999999976,11.111707169999976,11.167499999999976,1660000.0,18538049.99999996
2022-06-09,11.207446249999975,11.252276034999975,11.151464999999977,11.196249999999976,1690000.0,18921662.49999996
2022-06-10,11.258674999999974,11.303709699999974,11.180099999999975,11.224999999999975,1720000.0,19306999.999999955
2022-06-13,11.197481249999976,11.298764999999975,11.152691324999976,11.253749999999975,1750000.0,19694062.499999955
2022-06-14,11.248652499999976,11.327629999999976,11.203657889999976,11.282499999999976,1780000.0,20082849.999999955
2022-06-15,11.299938749999974,11.356494999999974,11.254738994999974,11.311249999999974,1810000.0,20473362.499999955
2022-06-16,11.351339999999974,11.396745359999974,11.294639999999974,11.339999999999975,1840000.0,20865599.999999955
2022-06-17,11.083149999999973,11.127482599999974,11.005799999999974,11.049999999999974,1870000.0,20663499.99999995
2022-06-20,11.093006249999975,11.193344999999974,11.048634224999976,11.148749999999975,1350000.0,15050812.499999966
2022-06-21,11.213757499999973,11.292489999999974,11.168902469999972,11.247499999999974,1390500.0,15639648.749999963
2022-06-22,11.334903749999974,11.391634999999974,11.289564134999974,11.346249999999975,1431000.0,16236483.749999965
2022-06-23,11.456444999999974,11.502270779999973,11.399219999999975,11.444999999999975,1471500.0,16841317.499999963
2022-06-24,11.578381249999973,11.624694774999973,11.497574999999975,11.543749999999974,1512000.0,17454149.999999963
2022-06-27,11.584287499999975,11.689069999999974,11.537950349999976,11.642499999999975,1552500.0,18074981.249999963
2022-06-28,11.706026249999974,11.788214999999974,11.659202144999973,11.741249999999974,1593000.0,18703811.24999996
2022-06-29,11.828159999999976,11.887359999999974,11.780847359999976,11.839999999999975,1633500.0,19340639.99999996
2022-06-30,11.950688749999975,11.998491504999974,11.890994999999975,11.938749999999976,1674000.0,19985467.49999996
2022-07-01,12.073612499999973,12.121906949999973,11.989349999999975,12.037499999999975,1714500.0,20638293.749999955
2022-07-04,12.075568749999976,12.184794999999976,12.027266474999976,12.136249999999976,1755000.0,21299118.749999955
2022-07-05,12.198294999999975,12.283939999999975,12.149501819999974,12.234999999999975,1795500.0000000002,21967942.49999996
2022-07-06,12.321416249999976,12.383084999999975,12.272130584999976,12.333749999999975,1836000.0000000002,22644764.99999996
2022-07-07,12.444932499999975,12.494712229999974,12.382769999999976,12.432499999999976,1876500.0000000002,23329586.24999996
2022-07-08,12.568843749999974,12.619119124999974,12.481124999999976,12.531249999999975,1917000.0000000002,24022406.249999955
2022-07-11,12.566849999999976,12.680519999999976,12.516582599999976,12.629999999999976,1957500.0000000002,24723224.999999955
2022-07-12,12.372769999999976,12.459639999999975,12.323278919999977,12.409999999999975,1998000.0000000002,24795179.999999955
2022-07-13,12.496241249999976,12.558784999999975,12.446256284999976,12.508749999999976,2038500.0000000002,25499086.874999955
2022-07-14,12.620107499999973,12.670587929999973,12.557069999999975,12.607499999999975,2079000.0000000002,26210992.49999995
2022-07-15,12.744368749999975,12.795346224999975,12.655424999999976,12.706249999999976,2119500.0,26930896.874999948
2022-07-18,12.740974999999978,12.856219999999977,12.690011099999978,12.804999999999977,2160000.0,27658799.999999948
2022-07-19,12.865038749999975,12.955364999999976,12.813578594999976,12.903749999999976,2200500.0,28394701.874999948
2022-07-20,12.989497499999976,13.054509999999976,12.937539509999976,13.002499999999976,2241000.0,29138602.499999948
2022-07-21,13.114351249999974,13.166808654999974,13.048844999999975,13.101249999999975,2281500.0,29890501.874999944
2022-07-22,13.239599999999975,13.292558399999974,13.147199999999977,13.199999999999976,2322000.0,30650399.999999944
2022-07-25,13.232256249999978,13.351944999999978,13.179327224999978,13.298749999999977,2362500.0,31418296.874999944
2022-07-26,13.357307499999976,13.451089999999976,13.303878269999975,13.397499999999976,2403000.0,32194192.499999944
2022-07-27,13.482753749999977,13.550234999999978,13.428822734999978,13.496249999999977,2443500.0,32978086.874999944
2022-07-28,13.608594999999974,13.663029379999974,13.540619999999976,13.594999999999976,2484000.0,33769979.99999994
2022-07-29,13.734831249999974,13.789770574999974,13.638974999999977,13.693749999999977,2524500.0,34569871.87499994
2022-08-01,13.723537499999978,13.847669999999978,13.668643349999979,13.792499999999977,1350000.0,18619874.99999997
2022-08-02,13.849576249999977,13.946814999999976,13.794177944999976,13.891249999999976,1390500.0,19315783.124999966
2022-08-03,13.976009999999977,14.045959999999978,13.920105959999978,13.989999999999977,1431000.0,20019689.999999966
2022-08-04,13.783769999999976,13.838905079999975,13.714919999999976,13.769999999999976,1471500.0,20262554.999999966
2022-08-05,13.910356249999976,13.965997674999976,13.813274999999978,13.868749999999977,1512000.0,20969549.999999966
2022-08-08,13.897662499999976,14.023369999999977,13.842071849999977,13.967499999999976,1552500.0,21684543.749999963
2022-08-09,14.024051249999976,14.122514999999977,13.967955044999977,14.066249999999977,1593000.0,22407536.249999963
2022-08-10,14.150834999999978,14.221659999999979,14.094231659999977,14.164999999999978,1633500.0,23138527.499999963
2022-08-11,14.278013749999975,14.335125804999974,14.206694999999977,14.263749999999977,1674000.0,23877517.499999963
2022-08-12,14.405587499999976,14.463209849999977,14.305049999999978,14.362499999999978,1714500.0,24624506.249999963
2022-08-15,14.388943749999976,14.519094999999977,14.331387974999977,14.461249999999977,1755000.0,25379493.74999996
2022-08-16,14.516319999999977,14.618239999999977,14.458254719999978,14.559999999999977,1795500.0000000002,26142479.999999963
2022-08-17,14.644091249999978,14.717384999999979,14.585514884999977,14.658749999999978,1836000.0000000002,26913464.999999963
2022-08-18,14.772257499999975,14.831346529999974,14.698469999999977,14.757499999999977,1876500.0000000002,27692448.74999996
2022-08-19,14.900818749999976,14.960422024999977,14.796824999999979,14.856249999999978,1917000.0000000002,28479431.249999963
2022-08-22,14.880224999999976,15.014819999999977,14.820704099999976,14.954999999999977,1957500.0000000002,29274412.49999996
2022-08-23,15.008588749999978,15.113964999999977,14.948554394999979,15.053749999999978,1998000.0000000002,30077392.49999996
2022-08-24,15.13734749999998,15.213109999999979,15.076798109999979,15.152499999999979,2038500.0000000002,30888371.24999996
2022-08-25,15.266501249999976,15.327567254999977,15.190244999999978,15.251249999999978,2079000.0000000002,31707348.749999955
2022-08-26,15.396049999999976,15.457634199999976,15.288599999999978,15.349999999999978,2119500.0,32534324.999999955
2022-08-29,15.054349999999978,15.190519999999978,14.994132599999979,15.129999999999978,2160000.0,32680799.99999995
2022-08-30,15.18306374999998,15.289664999999978,15.12233149499998,15.228749999999978,2200500.0,33510864.37499995
2022-08-31,15.312172499999978,15.388809999999978,15.250923809999978,15.327499999999977,2241000.0,34348927.49999995
2022-09-01,15.441676249999977,15.503442954999977,15.364544999999978,15.426249999999978,2281500.0,35194989.37499995
2022-09-02,15.571574999999978,15.633861299999978,15.46289999999998,15.524999999999979,2322000.0,36049049.99999995
2022-09-05,15.545631249999978,15.686244999999978,15.483448724999977,15.623749999999978,2362500.0,36911109.37499995
2022-09-06,15.675332499999978,15.785389999999978,15.612631169999979,15.722499999999979,2403000.0,37781167.49999995
2022-09-07,15.805428749999978,15.884534999999978,15.742207034999979,15.821249999999978,2443500.0,38659224.37499995
2022-09-08,15.935919999999976,15.999663679999976,15.856319999999979,15.919999999999979,2484000.0,39545279.99999995
2022-09-09,16.066806249999978,16.131073474999976,15.954674999999979,16.01874999999998,2524500.0,40439334.37499995
2022-09-12,16.03691249999998,16.18196999999998,15.972764849999978,16.11749999999998,1350000.0,21758624.99999997
2022-09-13,16.167601249999972,16.281114999999975,16.10293084499997,16.216249999999974,1390500.0,22548695.624999963
2022-09-14,16.298684999999974,16.38025999999997,16.233490259999975,16.314999999999973,1431000.0,23346764.999999963
2022-09-15,16.43016374999997,16.49588440499997,16.348094999999972,16.413749999999972,1471500.0,24152833.12499996
2022-09-16,16.56203749999997,16.62828564999997,16.44644999999997,16.51249999999997,1512000.0,24966899.999999955
2022-09-19,16.52819374999997,16.67769499999997,16.46208097499997,16.61124999999997,1552500.0,25788965.62499995
2022-09-20,16.659869999999966,16.776839999999964,16.593230519999967,16.709999999999965,1593000.0,26619029.999999944
2022-09-21,16.473509999999965,16.555959999999967,16.407615959999966,16.489999999999966,1633500.0,26936414.999999944
2022-09-22,16.60533874999996,16.671760104999958,16.52239499999996,16.588749999999962,1674000.0,27769567.499999937
2022-09-23,16.73756249999996,16.80451274999996,16.620749999999962,16.68749999999996,1714500.0,28610718.749999933
2022-09-26,16.70231874999996,16.85339499999996,16.63550947499996,16.78624999999996,1755000.0,29459868.74999993
2022-09-27,16.83434499999996,16.95253999999996,16.76700761999996,16.88499999999996,1795500.0000000002,30317017.49999993
2022-09-28,16.966766249999957,17.051684999999956,16.898899184999955,16.983749999999958,1836000.0000000002,31182164.999999925
2022-09-29,17.09958249999995,17.16798082999995,17.014169999999954,17.082499999999953,1876500.0000000002,32055311.249999918
2022-09-30,17.23279374999995,17.30172492499995,17.112524999999952,17.181249999999952,1917000.0000000002,32936456.249999914
2022-10-03,17.19359999999995,17.349119999999953,17.12482559999995,17.27999999999995,1957500.0000000002,33825599.99999991
2022-10-04,17.32661374999995,17.44826499999995,17.25730729499995,17.37874999999995,1998000.0000000002,34722742.4999999
2022-10-05,17.46002249999995,17.54740999999995,17.39018240999995,17.47749999999995,2038500.0000000002,35627883.7499999
2022-10-06,17.593826249999942,17.66420155499994,17.505944999999944,17.576249999999945,2079000.0000000002,36541023.74999989
2022-10-07,17.728024999999942,17.798937099999943,17.604299999999945,17.674999999999944,2119500.0,37462162.49999988
2022-10-10,17.684881249999943,17.844844999999943,17.614141724999943,17.773749999999943,2160000.0,38391299.99999987
2022-10-11,17.81888249999994,17.943989999999943,17.74760696999994,17.872499999999942,2200500.0,39328436.24999987
2022-10-12,17.953278749999942,18.04313499999994,17.88146563499994,17.97124999999994,2241000.0,40273571.249999866
2022-10-13,18.088069999999934,18.160422279999935,17.997719999999937,18.069999999999936,2281500.0,41226704.99999986
2022-10-14,17.903549999999935,17.975164199999934,17.778599999999937,17.849999999999937,2322000.0,41447699.99999986
2022-10-17,17.859006249999933,18.02054499999993,17.787570224999932,17.948749999999933,2362500.0,42403921.87499984
2022-10-18,17.99335749999993,18.11968999999993,17.92138406999993,18.047499999999932,2403000.0,43368142.499999836
2022-10-19,18.12810374999993,18.21883499999993,18.05559133499993,18.14624999999993,2443500.0,44340361.87499983
2022-10-20,18.263244999999927,18.336297979999927,18.17201999999993,18.24499999999993,2484000.0,45320579.99999983
2022-10-21,18.398781249999928,18.47237637499993,18.27037499999993,18.34374999999993,2524500.0,46308796.87499982
2022-10-24,18.350287499999926,18.516269999999924,18.276886349999927,18.442499999999924,1350000.0,24897374.9999999
2022-10-25,18.485626249999925,18.615414999999924,18.411683744999927,18.541249999999923,1390500.0,25781608.124999892
2022-10-26,18.62135999999992,18.71455999999992,18.54687455999992,18.639999999999922,1431000.0,26673839.99999989
2022-10-27,18.75748874999992,18.832518704999917,18.663794999999922,18.73874999999992,1471500.0,27574070.624999885
2022-10-28,18.894012499999917,18.969588549999916,18.76214999999992,18.83749999999992,1512000.0,28482299.99999988
2022-10-31,18.841568749999915,19.011994999999917,18.766202474999915,18.936249999999916,1552500.0,29398528.12499987
2022-11-01,18.977894999999915,19.111139999999914,18.901983419999915,19.034999999999915,1593000.0,30322754.999999866
2022-11-02,19.114616249999916,19.210284999999914,19.038157784999918,19.133749999999914,1633500.0,31254980.62499986
2022-11-03,19.25173249999991,19.32873942999991,19.155569999999912,19.232499999999913,1674000.0,32195204.999999855
2022-11-04,19.38924374999991,19.46680072499991,19.253924999999914,19.331249999999912,1714500.0,33143428.124999847
2022-11-07,19.332849999999908,19.507719999999907,19.25551859999991,19.429999999999907,1755000.0,34099649.999999836
2022-11-08,19.15236999999991,19.28683999999991,19.07576051999991,19.20999999999991,1795500.0000000002,34491554.99999984
2022-11-09,19.289441249999904,19.385984999999902,19.212283484999904,19.308749999999904,1836000.0000000002,35450864.99999983
2022-11-10,19.4269074999999,19.504615129999898,19.329869999999904,19.407499999999903,1876500.0000000002,36418173.74999982
2022-11-11,19.5647687499999,19.643027824999898,19.4282249999999,19.506249999999902,1917000.0000000002,37393481.249999814
2022-11-14,19.5069749999999,19.683419999999902,19.428947099999903,19.6049999999999,1957500.0000000002,38376787.499999814
2022-11-15,19.6446387499999,19.7825649999999,19.5660601949999,19.7037499999999,1998000.0000000002,39368092.49999981
2022-11-16,19.782697499999895,19.881709999999895,19.703566709999894,19.802499999999895,2038500.0000000002,40367396.24999979
2022-11-17,19.92115124999989,20.00083585499989,19.821644999999894,19.901249999999894,2079000.0000000002,41374698.749999784
2022-11-18,20.059999999999892,20.140239999999892,19.919999999999895,19.999999999999893,2119500.0,42389999.99999978
2022-11-21,19.998256249999894,20.17914499999989,19.918263224999894,20.098749999999892,2160000.0,43413299.99999977
2022-11-22,20.136907499999893,20.278289999999892,20.056359869999895,20.19749999999989,2200500.0,44444598.74999976
2022-11-23,20.275953749999886,20.37743499999989,20.194849934999887,20.296249999999887,2241000.0,45483896.24999975
2022-11-24,20.415394999999883,20.49705657999988,20.313419999999887,20.394999999999886,2281500.0,46531192.49999974
2022-11-25,20.55523124999988,20.63745217499988,20.411774999999885,20.493749999999885,2322000.0,47586487.49999973
2022-11-28,20.489537499999884,20.674869999999885,20.407579349999885,20.592499999999884,2362500.0,48649781.249999724
2022-11-29,20.629176249999883,20.77401499999988,20.546659544999883,20.691249999999883,2403000.0,49721073.74999972
2022-11-30,20.769209999999877,20.873159999999878,20.686133159999876,20.78999999999988,2443500.0,50800364.9999997
2022-12-01,20.59056999999988,20.672932279999877,20.48771999999988,20.56999999999988,2484000.0,51095879.9999997
2022-12-02,20.73075624999987,20.81367927499987,20.586074999999877,20.668749999999875,2524500.0,52178259.37499969
2022-12-05,20.663662499999873,20.850569999999873,20.581007849999875,20.767499999999874,1350000.0,28036124.99999983
2022-12-06,20.803651249999874,20.949714999999873,20.720436644999875,20.866249999999873,1390500.0,29014520.624999825
2022-12-07,20.94403499999987,21.04885999999987,20.86025885999987,20.964999999999872,1431000.0,30000914.999999817
2022-12-08,21.084813749999867,21.169153004999867,20.979494999999872,21.06374999999987,1471500.0,30995308.12499981
2022-12-09,21.225987499999864,21.310891449999865,21.077849999999867,21.162499999999866,1512000.0,31997699.9999998
2022-12-12,21.154943749999866,21.346294999999866,21.070323974999866,21.261249999999865,1552500.0,33008090.62499979
2022-12-13,21.295919999999864,21.445439999999863,21.210736319999864,21.359999999999864,1593000.0,34026479.999999784
2022-12-14,21.437291249999863,21.544584999999863,21.351542084999863,21.458749999999863,1633500.0,35052868.12499978
2022-12-15,21.57905749999986,21.665373729999857,21.471269999999862,21.557499999999862,1674000.0,36087254.99999977
2022-12-16,21.721218749999856,21.808103624999855,21.56962499999986,21.656249999999858,1714500.0,37129640.624999754
2022-12-19,21.64622499999986,21.842019999999856,21.55964009999986,21.754999999999857,1755000.0,38180024.99999975
2022-12-20,21.788188749999858,21.941164999999856,21.70103599499986,21.853749999999856,1795500.0000000002,39238408.12499975
2022-12-21,21.930547499999854,22.040309999999856,21.842825309999853,21.952499999999855,1836000.0000000002,40304789.99999974
2022-12-22,22.07330124999985,22.16159445499985,21.963044999999855,22.051249999999854,1876500.0000000002,41379170.62499973
2022-12-23,22.216449999999845,22.305315799999846,22.06139999999985,22.14999999999985,1917000.0000000002,42461549.99999972
2022-12-26,21.820349999999852,22.01771999999985,21.733068599999854,21.92999999999985,1957500.0000000002,42927974.99999971
2022-12-27,21.962663749999848,22.116864999999844,21.874813094999848,22.028749999999846,1998000.0000000002,44013442.499999695
2022-12-28,22.105372499999845,22.216009999999844,22.016951009999847,22.127499999999845,2038500.0000000002,45106908.74999969
2022-12-29,22.24847624999984,22.33747015499984,22.137344999999844,22.226249999999844,2079000.0000000002,46208373.74999968
2022-12-30,22.39197499999984,22.481542899999837,22.235699999999845,22.324999999999843,2119500.0,47317837.499999665
2023-01-02,22.192231249999846,22.392964999999844,22.103462324999846,22.303749999999845,1600000.0,35685999.999999754
